Tue Aug  1 06:58:34 2017
Tue Aug  1 06:58:38 2017
1501567118.704082
Notes:

\
# sensors: 4
Sensor names:
Sensor 1
Sensor 2
Sensor 3
Sensor 4
Initial thicknesses(mm):
2
2
2
2
For each sensor: Time(m) - Displacement(%) - Voltage(V)
0.00904146432876587 988.568986949 3 0.009043633937835693 2589.2263593 5 0.009045128027598064 -6514.21499073 4 0.009046467145284016 22030.0144978 3 
0.01761784553527832 138.953428673 7 0.017619868119557697 5179.03245189 8 0.01762134631474813 -52921.6110805 9 0.017622677485148112 -23953.6117244 1 
0.026084144910176594 -1455.58748699 10 0.026086159547170005 3046.73246155 7 0.026087605953216554 -52921.6110805 9 0.02610175609588623 55366.2723366 9 
0.03455733060836792 988.568986949 3 0.034559357166290286 -15145.6144641 0 0.03456124067306519 -27717.519196 8 0.03456262747446696 30592.7018837 5 
0.04308264255523682 464.134875731 6 0.043085090319315594 5179.03245189 8 0.04308679501215617 -13225.3085076 7 0.04308830102284749 30209.2413404 6 
0.05155586798985799 -1455.58748699 10 0.05155847867329915 3046.73246155 7 0.051560401916503906 -13225.3085076 7 0.0515621026357015 -23953.6117244 1 
0.060114479064941405 1052.98321988 2 0.06011682748794556 2460.60035825 6 0.060118460655212404 -52921.6110805 9 0.06011995474497477 -70346.3247263 0 
0.06858206590016683 1082.18535365 1 0.06858417193094889 -1050.44483827 2 0.06858568986256917 -52921.6110805 9 0.06858704884847006 22030.0144978 3 
0.07710990111033121 988.568986949 3 0.07711189190546672 1665.11354373 3 0.07711334625879923 -6514.21499073 4 0.07711467742919922 29115.3659798 4 
0.08558296362559001 -1455.58748699 10 0.08558494647343953 17407.7752244 10 0.08558640877405803 19335.7813022 0 0.08558775186538696 31712.2034809 7 
0.09405185381571451 706.136696628 5 0.0940541664759318 -6376.88424664 1 0.0940558393796285 -6694.4041526 6 0.09405738910039266 5589.42830668 2 
0.1026004155476888 1052.98321988 2 0.10260263284047445 3046.73246155 7 0.10260595480600992 -91588.1590243 10 0.1026076594988505 5589.42830668 2 
0.11107414563496908 988.568986949 3 0.11107637484868367 5179.03245189 8 0.11107802788416545 19335.7813022 0 0.11107949813206991 -70346.3247263 0 
0.11955504417419434 464.134875731 6 0.11955727736155192 -6376.88424664 1 0.11955893834431966 19335.7813022 0 0.11956046422322592 55366.2723366 9 
0.12809779246648154 1088.16727003 0 0.12810004949569703 2460.60035825 6 0.1281016985575358 -5172.35280693 2 0.12810320456822713 31712.2034809 7 
0.13658018906911215 706.136696628 5 0.1365822434425354 17407.7752244 10 0.13658374945322674 -6514.21499073 4 0.13658511638641357 5589.42830668 2 
0.14511624177296956 138.953428673 7 0.1451183517773946 -1050.44483827 2 0.1451198101043701 -7363.78045803 3 0.14512112935384114 30592.7018837 5 
0.15358939965565999 1088.16727003 0 0.1535914142926534 -6376.88424664 1 0.1535928765932719 -5172.35280693 2 0.15359417994817098 38848.807436 8 
0.1620664676030477 1082.18535365 1 0.16206850210825602 -15145.6144641 0 0.1620699683825175 19335.7813022 0 0.16207131147384643 31712.2034809 7 
0.1705418030420939 464.134875731 6 0.17054407199223837 -1050.44483827 2 0.1705457329750061 -5172.35280693 2 0.17054725885391236 -70346.3247263 0 
0.17902002731959024 1052.98321988 2 0.17902222474416096 -6376.88424664 1 0.17902384996414183 -7363.78045803 3 0.17902530431747438 30209.2413404 6 
0.18750381072362263 988.568986949 3 0.18750585317611695 2589.2263593 5 0.18750734329223634 -6694.4041526 6 0.18750865856806437 29115.3659798 4 
0.19604453245798747 -1455.58748699 10 0.19604673385620117 2601.20068202 4 0.19604936440785725 -5374.23126794 5 0.19605098962783812 -23953.6117244 1 
0.20452523628870647 1088.16727003 0 0.20452847083409628 2601.20068202 4 0.20453102588653566 -13225.3085076 7 0.20453252792358398 5589.42830668 2 
0.2130031665166219 1082.18535365 1 0.2130052367846171 -15145.6144641 0 0.21300671497980753 -52921.6110805 9 0.21300804615020752 38848.807436 8 
0.22154206037521362 988.568986949 3 0.22154420216878254 -6376.88424664 1 0.22154567639033 -6694.4041526 6 0.221546999613444 29115.3659798 4 
0.2300910194714864 1052.98321988 2 0.2300930142402649 2601.20068202 4 0.2300944725672404 -5374.23126794 5 0.23009581168492635 -23953.6117244 1 
0.23856908877690633 988.568986949 3 0.23857129017512005 3046.73246155 7 0.23857272068659466 -5172.35280693 2 0.23857403993606568 38848.807436 8 
0.24711534182230632 1082.18535365 1 0.24711734056472778 -6376.88424664 1 0.24711875915527343 -91588.1590243 10 0.24712006648381551 30592.7018837 5 
0.2555861274401347 -1455.58748699 10 0.2555881102879842 9688.91011195 9 0.2555895566940308 -6694.4041526 6 0.25559088786443074 5589.42830668 2 
0.26414831082026163 -1455.58748699 10 0.26415053606033323 2460.60035825 6 0.2641521493593852 -6514.21499073 4 0.2641536315282186 38848.807436 8 
0.27262628873189293 -281.399526298 8 0.2726283033688863 -1050.44483827 2 0.2726297656695048 -5374.23126794 5 0.27263110478719077 -70346.3247263 0 
0.28117690881093343 -808.915870935 9 0.28117913405100503 3046.73246155 7 0.2811808427174886 19335.7813022 0 0.28118236859639484 29115.3659798 4 
0.2896648089090983 138.953428673 7 0.28966740767161053 -15145.6144641 0 0.28966972827911375 -5172.35280693 2 0.2896722873051961 55366.2723366 9 
0.2981452226638794 -1455.58748699 10 0.2981473286946615 -1050.44483827 2 0.2981486996014913 -7363.78045803 3 0.2981499354044596 29115.3659798 4 
0.3066216548283895 -1455.58748699 10 0.306623895963033 1665.11354373 3 0.30662556886672976 -5374.23126794 5 0.306627090771993 55366.2723366 9 
0.3151790857315063 464.134875731 6 0.315181310971578 -6376.88424664 1 0.3151836077372233 -5374.23126794 5 0.3151857773462931 22030.0144978 3 
0.3236608664194743 138.953428673 7 0.32366315126419065 2460.60035825 6 0.32366498311360675 -6514.21499073 4 0.32366631031036375 22030.0144978 3 
0.3322271823883057 -1455.58748699 10 0.3322292407353719 -15145.6144641 0 0.3322307109832764 -52921.6110805 9 0.33223198652267455 55366.2723366 9 
0.3407112876574198 138.953428673 7 0.3407135009765625 9688.91011195 9 0.3407161235809326 -52921.6110805 9 0.34071776072184246 29115.3659798 4 
0.3492952267328898 -808.915870935 9 0.34929752349853516 5179.03245189 8 0.34929924408594765 19335.7813022 0 0.34930075804392496 30592.7018837 5 
0.35777978897094725 -281.399526298 8 0.3577818234761556 2601.20068202 4 0.35778326193491616 -7363.78045803 3 0.3577845732371012 31712.2034809 7 
0.36625897884368896 464.134875731 6 0.36626099348068236 9688.91011195 9 0.36626243193944297 -6514.21499073 4 0.36626371145248415 55366.2723366 9 
0.37474329471588136 1052.98321988 2 0.3747452775637309 9688.91011195 9 0.37474671999613446 -13225.3085076 7 0.37474803924560546 5589.42830668 2 
0.3833104372024536 -1455.58748699 10 0.3833126703898112 2601.20068202 4 0.38331433534622195 -6694.4041526 6 0.38331583738327024 -70346.3247263 0 
0.39188350836435953 -281.399526298 8 0.39188591241836546 -6376.88424664 1 0.3918875018755595 -13225.3085076 7 0.39188888867696126 -23953.6117244 1 
0.4004395564397176 -1455.58748699 10 0.4004416227340698 2601.20068202 4 0.4004430810610453 -6694.4041526 6 0.40044437646865844 30592.7018837 5 
0.4090090076128642 -281.399526298 8 0.40901127258936565 17407.7752244 10 0.40901292165120445 -52921.6110805 9 0.4090144435564677 55366.2723366 9 
0.4174939036369324 876.950773117 4 0.4174960891405741 3046.73246155 7 0.41749759912490847 -27717.519196 8 0.41749893029530843 22030.0144978 3 
0.42605899572372435 988.568986949 3 0.42606093883514407 3046.73246155 7 0.4260623852411906 -7363.78045803 3 0.4260637124379476 -23953.6117244 1 
0.43461432059605914 138.953428673 7 0.4346152305603027 2589.2263593 5 0.4346158425013224 19335.7813022 0 0.43461639881134034 22030.0144978 3 
0.443061109383901 464.134875731 6 0.44306326707204186 3046.73246155 7 0.4430647095044454 -5172.35280693 2 0.44306604464848837 31712.2034809 7 
0.45164517561594647 1052.98321988 2 0.4516479015350342 2601.20068202 4 0.4516497333844503 -52921.6110805 9 0.4516512989997864 -23953.6117244 1 
0.46013791958491007 -1455.58748699 10 0.46013996203740437 17407.7752244 10 0.46014143228530885 -5374.23126794 5 0.4601427475611369 38848.807436 8 
0.46863373517990115 -808.915870935 9 0.4686360200246175 3046.73246155 7 0.4686377207438151 -13225.3085076 7 0.46863927046457926 5589.42830668 2 
0.47712690830230714 1052.98321988 2 0.47712915738423667 2460.60035825 6 0.4771307984987895 2810.64282552 1 0.47713233629862467 22030.0144978 3 
0.4857203205426534 988.568986949 3 0.4857229828834534 9688.91011195 9 0.485724949836731 -27717.519196 8 0.48573921124140423 85011.8173137 10 
0.4942091504732768 -808.915870935 9 0.49421125253041587 -1050.44483827 2 0.49421274264653525 -6514.21499073 4 0.49421404202779134 85011.8173137 10 
0.5027745564778646 138.953428673 7 0.5027765909830729 17407.7752244 10 0.5027780413627625 19335.7813022 0 0.5027793725331624 5589.42830668 2 
0.5112685124079387 1052.98321988 2 0.5112717707951864 17407.7752244 10 0.5112735509872437 -5172.35280693 2 0.5112750927607218 -70346.3247263 0 
0.5197542428970336 876.950773117 4 0.5197564005851746 5179.03245189 8 0.5197578469912211 -6694.4041526 6 0.5197591622670491 -70346.3247263 0 
0.5282496293385823 -281.399526298 8 0.5282518903414408 2460.60035825 6 0.5282535552978516 -91588.1590243 10 0.5282550772031148 -23953.6117244 1 
0.5367350856463114 1052.98321988 2 0.5367372711499532 2460.60035825 6 0.536738916238149 -52921.6110805 9 0.5367403864860535 38848.807436 8 
0.5452244321505229 138.953428673 7 0.545226780573527 -15145.6144641 0 0.5452284653981526 -6694.4041526 6 0.545229975382487 22030.0144978 3 
0.5539098978042603 706.136696628 5 0.5539118607838949 5179.03245189 8 0.5539131840070088 -52921.6110805 9 0.5539143403371175 -23953.6117244 1 
0.562385908762614 -281.399526298 8 0.562386707464854 2460.60035825 6 0.5623872796694438 -91588.1590243 10 0.5623877763748169 22030.0144978 3 
0.5708336234092712 1088.16727003 0 0.5708358605702718 -6376.88424664 1 0.5708375374476115 19335.7813022 0 0.5708390673001608 5589.42830668 2 
0.5794198115666708 988.568986949 3 0.5794220765431722 -6376.88424664 1 0.5794237494468689 19335.7813022 0 0.5794252475102742 -70346.3247263 0 
0.5880097270011901 -281.399526298 8 0.5880117376645406 9688.91011195 9 0.5880131920178732 -5172.35280693 2 0.5880145112673442 30209.2413404 6 
